"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RPL36AL",0,0.311945453895456,0.984,0.944,0,"1","RPL36AL"
"RPS141",0,0.311398146036042,1,0.99,0,"1","RPS14"
"IDS",0,0.311180755129165,0.673,0.565,0,"1","IDS"
"ARL4C",0,0.309450543329151,0.842,0.621,0,"1","ARL4C"
"RPL42",0,0.307413351644,0.996,0.965,0,"1","RPL4"
"EVL1",0,0.306571939817708,0.835,0.642,0,"1","EVL"
"ZC3HAV11",0,0.305063422263038,0.529,0.398,0,"1","ZC3HAV1"
"SRSF7",0,0.304927786812495,0.895,0.777,0,"1","SRSF7"
"CDKN1B",0,0.303882902665166,0.375,0.252,0,"1","CDKN1B"
"PHACTR2",0,0.302404608479565,0.309,0.192,0,"1","PHACTR2"
"RPL191",0,0.300855759617824,1,0.989,0,"1","RPL19"
"RPS81",0,0.299326857744385,1,0.986,0,"1","RPS8"
"RPL61",0,0.299160350293211,0.999,0.986,0,"1","RPL6"
"MZT2B1",0,0.298572367046843,0.81,0.681,0,"1","MZT2B"
"PTGER2",0,0.298500598068544,0.312,0.209,0,"1","PTGER2"
"RPS101",0,0.29688605654901,0.954,0.887,0,"1","RPS10"
"LAT",0,0.295635824757994,0.485,0.292,0,"1","LAT"
"MGAT4A1",0,0.295351152581468,0.532,0.359,0,"1","MGAT4A"
"IL2RG",0,0.295167892947329,0.575,0.393,0,"1","IL2RG"
"RPS71",0,0.294937452299876,1,0.987,0,"1","RPS7"
"CCDC167",0,0.294210348246563,0.258,0.133,0,"1","CCDC167"
"CASK",0,0.293092987354373,0.256,0.133,0,"1","CASK"
"BTG11",0,0.291510784966772,0.991,0.957,0,"1","BTG1"
"OCIAD21",0,0.29075782958486,0.479,0.303,0,"1","OCIAD2"
"RPS151",0,0.290531261790609,1,0.989,0,"1","RPS15"
"RPL121",0,0.289796535720551,0.999,0.982,0,"1","RPL12"
"RASGRP11",0,0.289700312227351,0.386,0.224,0,"1","RASGRP1"
"TC2N",0,0.288951138856099,0.334,0.179,0,"1","TC2N"
"SAMSN1",0,0.288434578765623,0.269,0.165,0,"1","SAMSN1"
"RPL171",0,0.286775153312326,0.851,0.751,0,"1","RPL17"
"ISG20",0,0.285529036630769,0.664,0.457,0,"1","ISG20"
"STMN3",0,0.284890899956653,0.257,0.128,0,"1","STMN3"
"RPL271",0,0.280986340286462,0.998,0.977,0,"1","RPL27"
"NSD3",0,0.280023307967677,0.623,0.492,0,"1","NSD3"
"FAM102A1",0,0.279509722767056,0.296,0.159,0,"1","FAM102A"
"THOC3",0,0.279083739672603,0.252,0.136,0,"1","THOC3"
"SBDS",0,0.277653635872241,0.592,0.464,0,"1","SBDS"
"CDC25B",0,0.276511172016688,0.309,0.175,0,"1","CDC25B"
"DNAJB9",0,0.276150072372424,0.307,0.192,0,"1","DNAJB9"
"PPA11",0,0.275074964804864,0.531,0.408,0,"1","PPA1"
"RPL291",0,0.274017258863753,1,0.987,0,"1","RPL29"
"CRYBG1",0,0.272154820392576,0.286,0.186,0,"1","CRYBG1"
"SFXN1",0,0.271975200903098,0.26,0.147,0,"1","SFXN1"
"RPL37A1",0,0.27136342666615,0.999,0.981,0,"1","RPL37A"
"ITK1",0,0.270791370920191,0.297,0.161,0,"1","ITK"
"RPL35A1",0,0.270713739911087,1,0.989,0,"1","RPL35A"
"RPL241",0,0.270563582106103,0.999,0.981,0,"1","RPL24"
"PIK3IP11",0,0.269635869944547,0.611,0.419,0,"1","PIK3IP1"
"GIMAP71",0,0.268769103456978,0.596,0.442,0,"1","GIMAP7"
"RHOH1",0,0.2681436464142,0.469,0.307,0,"1","RHOH"
"JUN",0,0.2670585695389,0.932,0.883,0,"1","JUN"
"RPL7A1",0,0.265522106576621,1,0.987,0,"1","RPL7A"
"RPS51",0,0.263920752911875,0.999,0.972,0,"1","RPS5"
"RPL81",0,0.262314368895995,1,0.985,0,"1","RPL8"
"RPS261",0,0.261675430846483,0.908,0.875,0,"1","RPS26"
"PRKCA1",0,0.260810578247702,0.316,0.19,0,"1","PRKCA"
"PCNX1",0,0.259890140705163,0.33,0.226,0,"1","PCNX1"
"ERN1",0,0.259749499702804,0.252,0.146,0,"1","ERN1"
"LPIN2",0,0.259216664333025,0.325,0.216,0,"1","LPIN2"
"RPL211",0,0.255995266685765,1,0.989,0,"1","RPL21"
"NCK21",0,0.254569409247989,0.439,0.277,0,"1","NCK2"
"LDHA",0,0.252285648036004,0.681,0.564,0,"1","LDHA"
"CREM",0,0.250709954196956,0.276,0.17,0,"1","CREM"
"RPS4Y11",8.39705480120354e-220,0.295671806980009,0.317,0.28,1.95802523854464e-215,"1","RPS4Y1"
"S100A9",0,5.18683901491201,0.999,0.142,0,"2","S100A9"
"S100A8",0,5.13588963165109,0.996,0.094,0,"2","S100A8"
"LYZ",0,4.6540951549444,1,0.153,0,"2","LYZ"
"VCAN",0,3.6304117557448,0.971,0.055,0,"2","VCAN"
"FCN1",0,3.55561420396564,0.991,0.084,0,"2","FCN1"
"S100A12",0,3.43485903749792,0.917,0.038,0,"2","S100A12"
"CXCL8",0,3.39534287481477,0.673,0.056,0,"2","CXCL8"
"CD14",0,3.22182104070889,0.958,0.048,0,"2","CD14"
"CTSS",0,3.17492012410342,0.998,0.42,0,"2","CTSS"
"MNDA",0,3.04846067512946,0.968,0.08,0,"2","MNDA"
"IL1B",0,3.0219584362452,0.764,0.061,0,"2","IL1B"
"CST3",0,2.82664808809984,0.996,0.121,0,"2","CST3"
"MS4A6A",0,2.59943445848068,0.934,0.057,0,"2","MS4A6A"
"NEAT1",0,2.52113294178815,0.997,0.76,0,"2","NEAT1"
"PSAP",0,2.52010057704199,0.985,0.311,0,"2","PSAP"
"TYROBP",0,2.51911675281997,0.994,0.216,0,"2","TYROBP"
"TYMP",0,2.49564529767394,0.96,0.162,0,"2","TYMP"
"AIF1",0,2.47245856916981,0.99,0.226,0,"2","AIF1"
"KLF4",0,2.42671798204848,0.915,0.105,0,"2","KLF4"
"GRN",0,2.41383802082073,0.942,0.134,0,"2","GRN"
"FGL2",0,2.41254414076511,0.936,0.1,0,"2","FGL2"
"DUSP6",0,2.36890420404367,0.867,0.096,0,"2","DUSP6"
"NAMPT",0,2.35709383834402,0.932,0.203,0,"2","NAMPT"
"FTL",0,2.3547319755802,1,0.988,0,"2","FTL"
"TKT",0,2.32810833064965,0.968,0.342,0,"2","TKT"
"LGALS2",0,2.32738076578685,0.756,0.044,0,"2","LGALS2"
"AC020656.1",0,2.32481002430926,0.615,0.045,0,"2","AC020656.1"
"S100A11",0,2.32212775245088,0.99,0.412,0,"2","S100A11"
"CSTA",0,2.28797449191162,0.906,0.065,0,"2","CSTA"
"CPVL",0,2.28552079070521,0.874,0.072,0,"2","CPVL"
"CYBB",0,2.25968519079192,0.922,0.108,0,"2","CYBB"
"APLP2",0,2.24708750145346,0.945,0.223,0,"2","APLP2"
"CFD",0,2.20365946608243,0.918,0.094,0,"2","CFD"
"NCF2",0,2.19158330175268,0.905,0.083,0,"2","NCF2"
"IER3",0,2.17792668393721,0.712,0.088,0,"2","IER3"
"S100A6",0,2.13616257027407,0.999,0.869,0,"2","S100A6"
"BRI3",0,2.13117125413447,0.973,0.375,0,"2","BRI3"
"SERPINA1",0,2.11948186382861,0.915,0.075,0,"2","SERPINA1"
"FTH1",0,2.06754693978376,1,0.989,0,"2","FTH1"
"MPEG1",0,2.05840135450217,0.881,0.084,0,"2","MPEG1"
"TSPO",0,2.0567236584936,0.983,0.573,0,"2","TSPO"
"LGALS3",0,2.03701099056274,0.909,0.154,0,"2","LGALS3"
"AP1S2",0,2.02928519344315,0.912,0.227,0,"2","AP1S2"
"CSF3R",0,2.02248504379966,0.837,0.052,0,"2","CSF3R"
"CCL3",0,2.01577883789721,0.528,0.076,0,"2","CCL3"
"AC007952.4",0,2.01464267762169,0.764,0.162,0,"2","AC007952.4"
"LGALS1",0,1.99216409285671,0.974,0.333,0,"2","LGALS1"
"CEBPD",0,1.97507793643521,0.851,0.123,0,"2","CEBPD"
"ATP2B1-AS1",0,1.96135765877311,0.895,0.308,0,"2","ATP2B1-AS1"
"FCGRT",0,1.95477754809901,0.908,0.184,0,"2","FCGRT"
"PLBD1",0,1.93799451866218,0.763,0.05,0,"2","PLBD1"
"CD68",0,1.93362491997439,0.883,0.086,0,"2","CD68"
"LST1",0,1.93054071076028,0.977,0.179,0,"2","LST1"
"RGS2",0,1.92578257942492,0.868,0.23,0,"2","RGS2"
"CD36",0,1.91469202677645,0.796,0.051,0,"2","CD36"
"FCER1G",0,1.89108078023973,0.978,0.197,0,"2","FCER1G"
"CLEC7A",0,1.87689708428123,0.834,0.076,0,"2","CLEC7A"
"COTL1",0,1.86429129540424,0.993,0.523,0,"2","COTL1"
"CTSD",0,1.8576801345542,0.935,0.318,0,"2","CTSD"
"RNF130",0,1.84867874794451,0.891,0.148,0,"2","RNF130"
"MARCKS",0,1.83793601840122,0.751,0.101,0,"2","MARCKS"
"NCF1",0,1.83077922924104,0.851,0.238,0,"2","NCF1"
"TALDO1",0,1.82434558972897,0.939,0.349,0,"2","TALDO1"
"VIM",0,1.80722689888669,0.997,0.864,0,"2","VIM"
"CFP",0,1.80556835991537,0.84,0.099,0,"2","CFP"
"TNFSF13B",0,1.79791533700125,0.814,0.091,0,"2","TNFSF13B"
"SPI1",0,1.79696677232613,0.866,0.101,0,"2","SPI1"
"SLC11A1",0,1.78958591447645,0.799,0.073,0,"2","SLC11A1"
"IGSF6",0,1.78745173327205,0.796,0.077,0,"2","IGSF6"
"TNFAIP2",0,1.77284305104112,0.786,0.065,0,"2","TNFAIP2"
"SAT1",0,1.75878573199245,0.982,0.594,0,"2","SAT1"
"BLVRB",0,1.74630687197141,0.819,0.111,0,"2","BLVRB"
"JAML",0,1.73846251102454,0.864,0.167,0,"2","JAML"
"FOSB",0,1.72565090848596,0.964,0.685,0,"2","FOSB"
"PLAUR",0,1.70879843105042,0.743,0.075,0,"2","PLAUR"
"MCL1",0,1.69545954238835,0.972,0.573,0,"2","MCL1"
"GSTP1",0,1.69415011670073,0.964,0.494,0,"2","GSTP1"
"ALDH2",0,1.69240679803406,0.766,0.06,0,"2","ALDH2"
"SRGN",0,1.68353674926511,0.994,0.687,0,"2","SRGN"
"HLA-DRB1",0,1.66974224758979,0.947,0.286,0,"2","HLA-DRB1"
"CTSB",0,1.66546677660008,0.843,0.169,0,"2","CTSB"
"KCTD12",0,1.64859081743008,0.735,0.057,0,"2","KCTD12"
"AC020916.1",0,1.64832302263586,0.835,0.277,0,"2","AC020916.1"
"SLC7A7",0,1.64576219932198,0.783,0.069,0,"2","SLC7A7"
"RBP7",0,1.64249308225757,0.642,0.032,0,"2","RBP7"
"SOD2",0,1.61320539303574,0.78,0.223,0,"2","SOD2"
"MAFB",0,1.61033951549242,0.616,0.059,0,"2","MAFB"
"S100A4",0,1.60488632309759,0.999,0.789,0,"2","S100A4"
"NPC2",0,1.60138240561357,0.902,0.285,0,"2","NPC2"
"HLA-DRA",0,1.58394835939574,0.975,0.246,0,"2","HLA-DRA"
"TGFBI",0,1.56973896797672,0.735,0.063,0,"2","TGFBI"
"FPR1",0,1.5505216848556,0.691,0.04,0,"2","FPR1"
"G0S2",0,1.54682327244189,0.301,0.031,0,"2","G0S2"
"VSIR",0,1.53604773690916,0.921,0.336,0,"2","VSIR"
"PYCARD",0,1.53428597527701,0.887,0.268,0,"2","PYCARD"
"CTSZ",0,1.53284174989854,0.846,0.192,0,"2","CTSZ"
"C5AR1",0,1.53095056942499,0.673,0.058,0,"2","C5AR1"
"SGK1",0,1.52838938556701,0.621,0.093,0,"2","SGK1"
"ASAH1",0,1.50332096407966,0.884,0.262,0,"2","ASAH1"
"CTSH",0,1.50142238904353,0.796,0.146,0,"2","CTSH"
"CLEC12A",0,1.48638476114562,0.69,0.062,0,"2","CLEC12A"
"RAB11FIP1",0,1.48578081451506,0.833,0.235,0,"2","RAB11FIP1"
"NUP214",0,1.4781818917396,0.776,0.14,0,"2","NUP214"
"CD300E",0,1.47690829296497,0.668,0.054,0,"2","CD300E"
"ATP6V0B",0,1.4718674847589,0.91,0.354,0,"2","ATP6V0B"
"S100A10",0,1.46178222656549,0.975,0.745,0,"2","S100A10"
"DMXL2",0,1.4555305167446,0.683,0.058,0,"2","DMXL2"
"AC245014.3",0,1.45461357183798,0.579,0.13,0,"2","AC245014.3"
"ANXA2",0,1.45142783658302,0.892,0.317,0,"2","ANXA2"
"GAPDH",0,1.44712273095933,0.989,0.864,0,"2","GAPDH"
"TIMP2",0,1.44473090051073,0.724,0.069,0,"2","TIMP2"
"ANXA11",0,1.43045898696328,0.973,0.635,0,"2","ANXA1"
"KLF10",0,1.4273709258188,0.68,0.108,0,"2","KLF10"
"FGR",0,1.42146681181166,0.811,0.148,0,"2","FGR"
"SERPINB1",0,1.42052739243868,0.881,0.36,0,"2","SERPINB1"
"TREM1",0,1.4186877052747,0.612,0.036,0,"2","TREM1"
"OGFRL1",0,1.39416858936685,0.74,0.122,0,"2","OGFRL1"
"ANXA5",0,1.39290942500551,0.871,0.295,0,"2","ANXA5"
"NLRP3",0,1.39117721792625,0.577,0.043,0,"2","NLRP3"
"STXBP2",0,1.38913619964473,0.792,0.192,0,"2","STXBP2"
"FCGR2A",0,1.38534306762084,0.678,0.066,0,"2","FCGR2A"
"FOS",0,1.38448776649236,0.997,0.877,0,"2","FOS"
"PTPRE",0,1.3818625650066,0.765,0.156,0,"2","PTPRE"
"VMP1",0,1.37009780822555,0.807,0.292,0,"2","VMP1"
"RAB32",0,1.36286402688645,0.734,0.067,0,"2","RAB32"
"CD93",0,1.35725471151097,0.623,0.035,0,"2","CD93"
"NFKBIA",0,1.35688760628211,0.965,0.727,0,"2","NFKBIA"
"GCA",0,1.3547519896484,0.669,0.093,0,"2","GCA"
"OAZ1",0,1.34931222499143,0.996,0.897,0,"2","OAZ1"
"CD302",0,1.33770719331079,0.659,0.058,0,"2","CD302"
"ASGR1",0,1.33399896811561,0.627,0.037,0,"2","ASGR1"
"EVI2B",0,1.3317759733407,0.917,0.462,0,"2","EVI2B"
"CAPG",0,1.32212135777022,0.708,0.122,0,"2","CAPG"
"RAC1",0,1.31858706829855,0.93,0.46,0,"2","RAC1"
"AGTRAP",0,1.31458377060563,0.78,0.182,0,"2","AGTRAP"
"ZEB2",0,1.3111044116923,0.88,0.285,0,"2","ZEB2"
"RXRA",0,1.30774809534474,0.701,0.084,0,"2","RXRA"
"LRP1",0,1.3017341809559,0.651,0.054,0,"2","LRP1"
"SDCBP",0,1.30172827330083,0.856,0.33,0,"2","SDCBP"
"TMEM176B",0,1.29190606833367,0.451,0.032,0,"2","TMEM176B"
"CLEC4E",0,1.28454259441915,0.56,0.02,0,"2","CLEC4E"
"CPPED1",0,1.28392499329366,0.677,0.084,0,"2","CPPED1"
"CDA",0,1.28334593596195,0.583,0.038,0,"2","CDA"
"ADA2",0,1.275848244907,0.711,0.136,0,"2","ADA2"
"PTAFR",0,1.27536913478323,0.597,0.037,0,"2","PTAFR"
"LYN",0,1.26487104856793,0.808,0.158,0,"2","LYN"
"ZFP36L1",0,1.26341109484692,0.806,0.385,0,"2","ZFP36L1"
"NFKBIZ",0,1.26272211974437,0.78,0.328,0,"2","NFKBIZ"
"H2AFY",0,1.26046849734517,0.847,0.315,0,"2","H2AFY"
"BST1",0,1.25776321840152,0.589,0.035,0,"2","BST1"
"LTA4H",0,1.25678311992786,0.732,0.197,0,"2","LTA4H"
"DUSP1",0,1.25336401428347,0.99,0.878,0,"2","DUSP1"
"KLF6",0,1.25151041615261,0.982,0.792,0,"2","KLF6"
"CEBPB",0,1.25127431416249,0.843,0.321,0,"2","CEBPB"
"YBX3",0,1.24878605780931,0.761,0.21,0,"2","YBX3"
"LY86",0,1.24591538005433,0.685,0.095,0,"2","LY86"
"PPT1",0,1.24114024547639,0.736,0.174,0,"2","PPT1"
"MEGF9",0,1.24072898984646,0.621,0.08,0,"2","MEGF9"
"RAB31",0,1.23403160422844,0.627,0.063,0,"2","RAB31"
"LILRB3",0,1.22825840609856,0.624,0.057,0,"2","LILRB3"
"HCK",0,1.21830984327187,0.657,0.071,0,"2","HCK"
"GLIPR1",0,1.21451365274357,0.818,0.288,0,"2","GLIPR1"
"CCDC88A",0,1.21334910009001,0.675,0.116,0,"2","CCDC88A"
"LRRK2",0,1.21275520445683,0.572,0.056,0,"2","LRRK2"
"PILRA",0,1.20770018766825,0.656,0.069,0,"2","PILRA"
"SCPEP1",0,1.20514850206925,0.694,0.139,0,"2","SCPEP1"
"ZFP36",0,1.20493278884138,0.941,0.599,0,"2","ZFP36"
"IRAK3",0,1.20452516439109,0.603,0.056,0,"2","IRAK3"
"LCP1",0,1.20269064588963,0.959,0.619,0,"2","LCP1"
"EGR1",0,1.20268206254076,0.436,0.072,0,"2","EGR1"
"TNFRSF1B",0,1.20133308638529,0.803,0.225,0,"2","TNFRSF1B"
"PLXDC2",0,1.19697749408237,0.605,0.052,0,"2","PLXDC2"
"LILRB2",0,1.19374973484518,0.653,0.066,0,"2","LILRB2"
"CCL3L1",0,1.19205639463991,0.292,0.028,0,"2","CCL3L1"
"ITGB2",0,1.18695875233153,0.952,0.611,0,"2","ITGB2"
"C19orf38",0,1.18163072553976,0.627,0.066,0,"2","C19orf38"
"PECAM1",0,1.17392165579832,0.732,0.129,0,"2","PECAM1"
"MGST1",0,1.167480644487,0.538,0.028,0,"2","MGST1"
"PGD",0,1.15583242159971,0.598,0.074,0,"2","PGD"
"ARRB2",0,1.1507688462986,0.833,0.309,0,"2","ARRB2"
"GLUL",0,1.14753514104081,0.64,0.133,0,"2","GLUL"
"HLA-DMA",0,1.14172443309817,0.724,0.191,0,"2","HLA-DMA"
"AP2S1",0,1.13840830094036,0.86,0.34,0,"2","AP2S1"
"GLRX",0,1.1360062887527,0.826,0.341,0,"2","GLRX"
"C1orf162",0,1.13531225191232,0.872,0.373,0,"2","C1orf162"
"ATP6V0D1",0,1.1352580796774,0.728,0.183,0,"2","ATP6V0D1"
"GAS7",0,1.13362758245511,0.6,0.069,0,"2","GAS7"
"IFNGR2",0,1.12972757142802,0.647,0.116,0,"2","IFNGR2"
"RTN3",0,1.12294888566384,0.71,0.176,0,"2","RTN3"
"H3F3A",0,1.12236690585814,0.997,0.962,0,"2","H3F3A"
"AOAH",0,1.12098197997949,0.708,0.143,0,"2","AOAH"
"HLA-DRB5",0,1.11987824740097,0.473,0.118,0,"2","HLA-DRB5"
"CNPY3",0,1.11929026261736,0.794,0.273,0,"2","CNPY3"
"FKBP1A",0,1.11240318534608,0.843,0.344,0,"2","FKBP1A"
"EMILIN2",0,1.1106625994037,0.594,0.065,0,"2","EMILIN2"
"RNASE6",0,1.11013605357233,0.576,0.056,0,"2","RNASE6"
"CD44",0,1.10980710323379,0.954,0.699,0,"2","CD44"
"HLA-DMB",0,1.10891710365329,0.699,0.148,0,"2","HLA-DMB"
"THEMIS2",0,1.10878072514474,0.671,0.128,0,"2","THEMIS2"
"ATF3",0,1.10840165406563,0.486,0.071,0,"2","ATF3"
"WARS",0,1.10700096814709,0.626,0.101,0,"2","WARS"
"MYADM",0,1.10583153518869,0.856,0.442,0,"2","MYADM"
"ACTB",0,1.10477857654886,1,0.985,0,"2","ACTB"
"CARD16",0,1.10288987840258,0.801,0.294,0,"2","CARD16"
"AHNAK",0,1.10273645120044,0.918,0.55,0,"2","AHNAK"
"LMO2",0,1.10182622842403,0.621,0.074,0,"2","LMO2"
"IL17RA",0,1.10169827600572,0.646,0.126,0,"2","IL17RA"
"TRIB1",0,1.09309590490535,0.463,0.035,0,"2","TRIB1"
"AHR",0,1.08970741804147,0.544,0.082,0,"2","AHR"
"CYP1B1",0,1.086185694588,0.392,0.018,0,"2","CYP1B1"
"PRAM1",0,1.07812432863722,0.564,0.056,0,"2","PRAM1"
"CASP1",0,1.07808859812992,0.73,0.209,0,"2","CASP1"
"APOBEC3A",0,1.07450456996648,0.414,0.038,0,"2","APOBEC3A"
"CYBA",0,1.0728376643848,0.994,0.892,0,"2","CYBA"
"SYK",0,1.07235105344666,0.626,0.098,0,"2","SYK"
"RASSF2",0,1.06898088342938,0.62,0.105,0,"2","RASSF2"
"HLA-DQB1",0,1.06867382428083,0.753,0.227,0,"2","HLA-DQB1"
"SLC43A2",0,1.06143152314944,0.577,0.073,0,"2","SLC43A2"
"PRELID1",0,1.06126827551179,0.897,0.532,0,"2","PRELID1"
"MYO1F",0,1.05953408798233,0.876,0.36,0,"2","MYO1F"
"GNAI2",0,1.05789697834407,0.949,0.65,0,"2","GNAI2"
"STX11",0,1.05776526547149,0.599,0.091,0,"2","STX11"
"PLEK",0,1.05691914212512,0.774,0.234,0,"2","PLEK"
"SAMHD1",0,1.05242065674846,0.884,0.473,0,"2","SAMHD1"
"CLEC4A",0,1.05168303484982,0.544,0.047,0,"2","CLEC4A"
"TNFSF10",0,1.04884639790112,0.611,0.181,0,"2","TNFSF10"
"ITGAM",0,1.0445783061623,0.607,0.097,0,"2","ITGAM"
"QKI",0,1.04318520301157,0.738,0.233,0,"2","QKI"
"SNX10",0,1.04257546637329,0.629,0.127,0,"2","SNX10"
"GPCPD1",0,1.04005948045653,0.671,0.183,0,"2","GPCPD1"
"ARPC3",0,1.03430245537595,0.985,0.862,0,"2","ARPC3"
"ZNF385A",0,1.03227038077862,0.545,0.05,0,"2","ZNF385A"
"TBXAS1",0,1.02788266658145,0.6,0.083,0,"2","TBXAS1"
"MS4A7",0,1.02294380431546,0.587,0.072,0,"2","MS4A7"
"UBE2D1",0,1.02201102632117,0.591,0.111,0,"2","UBE2D1"
"LILRA2",0,1.01957765618241,0.541,0.052,0,"2","LILRA2"
"ARPC1B",0,1.01373257133235,0.902,0.51,0,"2","ARPC1B"
"RHOB",0,1.01291077795408,0.481,0.111,0,"2","RHOB"
"CDC42EP3",0,1.01243270538768,0.604,0.161,0,"2","CDC42EP3"
"GRINA",0,1.01157187972894,0.587,0.098,0,"2","GRINA"
"LYST",0,1.00828108074648,0.743,0.227,0,"2","LYST"
"CD83",0,1.00786590515773,0.628,0.151,0,"2","CD83"
"GLIPR2",0,1.00698945390599,0.723,0.218,0,"2","GLIPR2"
"CD33",0,1.00547043266015,0.531,0.046,0,"2","CD33"
"LAPTM5",0,1.0049798720351,0.977,0.821,0,"2","LAPTM5"
"CALM2",0,1.00352743021114,0.917,0.608,0,"2","CALM2"
"PTGS2",0,0.996964634594576,0.293,0.024,0,"2","PTGS2"
"GNG5",0,0.995405280194542,0.868,0.43,0,"2","GNG5"
"HLA-DPA1",0,0.994847897034079,0.864,0.369,0,"2","HLA-DPA1"
"OSCAR",0,0.98973623769289,0.498,0.038,0,"2","OSCAR"
"METTL9",0,0.988902189241556,0.779,0.369,0,"2","METTL9"
"ARHGEF40",0,0.98728995208495,0.46,0.041,0,"2","ARHGEF40"
"PGLS",0,0.986191779815616,0.826,0.372,0,"2","PGLS"
"LILRA5",0,0.983309362026854,0.505,0.051,0,"2","LILRA5"
"RILPL2",0,0.9813746011932,0.686,0.207,0,"2","RILPL2"
"RETN",0,0.977895982515605,0.33,0.022,0,"2","RETN"
"HSBP1",0,0.974839173014965,0.667,0.159,0,"2","HSBP1"
"AC245128.3",0,0.972951732650088,0.424,0.021,0,"2","AC245128.3"
"LRRC25",0,0.96807040089412,0.567,0.066,0,"2","LRRC25"
"ARPC5",0,0.967212253463179,0.909,0.531,0,"2","ARPC5"
"LY96",0,0.962388104565778,0.554,0.09,0,"2","LY96"
"SH3BP2",0,0.957014921878735,0.617,0.133,0,"2","SH3BP2"
"PLXNB2",0,0.953685465946688,0.531,0.059,0,"2","PLXNB2"
"CD163",0,0.952090815489148,0.46,0.021,0,"2","CD163"
"PKM",0,0.950387266085276,0.834,0.42,0,"2","PKM"
"TPP1",0,0.949284407117612,0.642,0.163,0,"2","TPP1"
"PPIF",0,0.944388533974718,0.464,0.072,0,"2","PPIF"
"PLEKHO1",0,0.940130640578232,0.721,0.234,0,"2","PLEKHO1"
"NAIP",0,0.939356434849128,0.546,0.092,0,"2","NAIP"
"POU2F2",0,0.936437799643528,0.752,0.285,0,"2","POU2F2"
"RHOA",0,0.935935311919976,0.935,0.625,0,"2","RHOA"
"MARCH1",0,0.934639900810336,0.593,0.109,0,"2","MARCH1"
"VASP",0,0.934130815304249,0.813,0.337,0,"2","VASP"
"TCIRG1",0,0.933527152545466,0.682,0.193,0,"2","TCIRG1"
"SIRPA",0,0.932393767923442,0.473,0.026,0,"2","SIRPA"
"EVI2A",0,0.929256615407193,0.587,0.14,0,"2","EVI2A"
"MSRB1",0,0.927941533434914,0.492,0.063,0,"2","MSRB1"
"CRTAP",0,0.925597154488051,0.565,0.109,0,"2","CRTAP"
"ZNF106",0,0.919568311382021,0.692,0.238,0,"2","ZNF106"
"GNS",0,0.914009216640619,0.539,0.082,0,"2","GNS"
"SMCO4",0,0.91393549430832,0.492,0.053,0,"2","SMCO4"
"COMT",0,0.91012772045888,0.644,0.19,0,"2","COMT"
"FBXL5",0,0.909674349827337,0.606,0.159,0,"2","FBXL5"
"LAMTOR1",0,0.90965277134163,0.83,0.403,0,"2","LAMTOR1"
"HNMT",0,0.909651648879833,0.463,0.033,0,"2","HNMT"
"BNIP3L",0,0.909598017521209,0.694,0.237,0,"2","BNIP3L"
"NINJ1",0,0.90861492927803,0.586,0.143,0,"2","NINJ1"
"TIMP1",0,0.904244646351753,0.781,0.294,0,"2","TIMP1"
"KIAA0930",0,0.90251378341003,0.545,0.094,0,"2","KIAA0930"
"PYGL",0,0.901954144700981,0.472,0.038,0,"2","PYGL"
"CD63",0,0.892163966790386,0.871,0.442,0,"2","CD63"
"GNB2",0,0.891908365488908,0.791,0.35,0,"2","GNB2"
"CKAP4",0,0.891394250460305,0.443,0.053,0,"2","CKAP4"
"EHBP1L1",0,0.891320435613222,0.642,0.18,0,"2","EHBP1L1"
"VNN2",0,0.890796005433655,0.396,0.049,0,"2","VNN2"
"ATP6V1B2",0,0.890740326978477,0.534,0.098,0,"2","ATP6V1B2"
"SLC31A2",0,0.888138325915967,0.499,0.069,0,"2","SLC31A2"
"PGAM1",0,0.886432104873812,0.765,0.339,0,"2","PGAM1"
"ID2",0,0.885614624077931,0.707,0.443,0,"2","ID2"
"CREG1",0,0.884146834295635,0.505,0.071,0,"2","CREG1"
"CD1D",0,0.883152286934376,0.457,0.036,0,"2","CD1D"
"IQGAP1",0,0.882154274525036,0.86,0.467,0,"2","IQGAP1"
"DPYD",0,0.880306442009077,0.549,0.107,0,"2","DPYD"
"BLVRA",0,0.880278873202985,0.549,0.115,0,"2","BLVRA"
"ANPEP",0,0.880085388144379,0.399,0.025,0,"2","ANPEP"
"GSTO1",0,0.876291188914286,0.776,0.301,0,"2","GSTO1"
"LRRFIP1",0,0.875354179638654,0.923,0.618,0,"2","LRRFIP1"
"NAGK",0,0.874583264812106,0.57,0.141,0,"2","NAGK"
"C4orf48",0,0.869149751822069,0.642,0.199,0,"2","C4orf48"
"TLR2",0,0.868979877887139,0.44,0.035,0,"2","TLR2"
"ALOX5",0,0.868930783020231,0.496,0.068,0,"2","ALOX5"
"ZNF467",0,0.868575153566147,0.463,0.047,0,"2","ZNF467"
"TLR4",0,0.867884034150249,0.432,0.033,0,"2","TLR4"
"CAST",0,0.86706179751857,0.871,0.507,0,"2","CAST"
"CMTM6",0,0.865148785195186,0.747,0.295,0,"2","CMTM6"
"TET2",0,0.864484217627543,0.557,0.122,0,"2","TET2"
"CTNNB1",0,0.862711526597173,0.609,0.228,0,"2","CTNNB1"
"RASSF4",0,0.860398487747637,0.489,0.059,0,"2","RASSF4"
"PICALM",0,0.859032111947448,0.581,0.141,0,"2","PICALM"
